thumb,fing1,fing2,fing3,fing4
231.4584195919431,166.57130605239308,151.71684151734772,144.31216164966833,142.68847185389575
228.84274076317124,163.783393541592,148.71785366928881,137.90213921473443,136.5283853270081
223.86156436512275,166.68833192518306,151.32745950421557,140.18559127100045,137.80058055030102
215.5388596054085,168.30923919975396,153.18289721767243,141.8731828077456,134.31678971744373
211.0473880435387,166.78429182629878,153.18289721767243,138.94603268895446,125.73384588089239
218.8172753691993,168.6001186239203,154.50889942006577,139.31618714277246,130.91982279242512
222.62524564837653,172.51376756653366,156.0833110873805,142.12670403551894,133.60014970051492
223.32935319836486,170.8010538609174,157.68639763784319,143.1258187749506,133.71985641631537
228.07893370497854,174.72549899771354,161.64467204334326,147.59742545180114,136.95619737711763
226.68480319597958,181.1767093199344,166.01204775557707,150.28306624500314,143.39107364128355
231.14064982170487,189.67867565965344,170.985379491932,153.52524222420234,146.66969693839283
234.10467744152402,192.06509313251067,175.11139311878026,161.31026005806325,152.8397853963424
235.93431289238112,191.3765920900464,175.75551200460256,162.00308639035245,151.79591562357663
238.29813259864207,196.69773765857096,175.38529014715002,162.24980739587951,154.02921800749363
233.30880823492285,190.90573590125572,172.74258305351347,162.5207679036744,157.8923684032892
229.83689869122406,182.69373278796402,167.20047846821492,161.25135658344087,159.1257364476281
230.1238796822268,175.84083712266613,159.84054554461454,154.0,152.5909564816998
230.28894893155424,170.6985647274165,153.52524222420234,148.21605850919124,145.24806367039804
228.97379762758882,162.88953311984167,144.83784035948617,136.06616037795732,131.38112497615478
226.24102192131292,153.60013020827813,132.84953895290718,121.59769734661919,118.03812943282352
223.36517185989405,147.8681845428556,128.47178678604885,117.64352935882194,113.63538181394033
222.00900882621858,143.83671297690307,127.61269529321916,114.23659658795863,109.83624174196785
224.28776159211185,147.20054347725758,131.71180660821565,118.07201192492656,111.57060544785082
227.07928130941406,153.39491516996253,139.34489585198304,125.39936203984452,117.98728745080972
220.18401395196702,155.5538491969903,140.2640367307315,130.91982279242512,127.01574705523721
215.39266468475662,154.0519392932137,138.94603268895446,132.6386067478093,133.01503674397117
212.3982109152523,154.76756766196203,142.80056022299073,133.68619973654722,131.03434664239754
211.0213259365034,157.42934923323543,143.0034964607509,135.36986370680884,133.09395177843356
206.6204249342257,159.0125781188394,144.9413674559475,135.09256086106296,130.64838307457157
212.19802072592478,163.682619724881,149.91330828182,137.0109484676316,130.0
225.07776433935007,171.12568480505783,160.4244370412438,146.4137971640651,137.53908535394584
222.49719099350446,178.35358140502814,165.91865476793137,152.34500319997372,144.6789549312546
226.35591443565153,185.60711193270586,170.53152201279386,154.042202009709,147.00340132119393
228.52789764052878,200.5691900566984,177.48521065147935,161.01242188104618,157.68639763784319
235.51008470976353,194.09533739891847,176.92088627406318,160.15305179733542,148.93287078412206
235.71593073019056,194.7562579225633,176.3774361986249,162.15116404145854,150.65855435387664
231.24878378058554,193.96133635340834,173.738308959193,161.4465855941215,154.49595463959565
225.61028345356956,190.8219064992277,171.49344010777787,161.60754932861275,156.43848631331102
221.2690669750293,184.83506160899236,169.07099100673656,161.19863522995473,159.45218719101973
215.25798475317936,181.7305698004604,167.5857989210303,161.0496817755316,155.72411502397438
207.9326814139615,179.12007146045917,168.02380783686579,160.0,152.74161188098023
174.0028735394907,172.88724649319857,166.13849644197458,157.45793088949188,149.4824404403407
200.55173896029922,170.83617883809038,161.60754932861275,153.3101431738944,148.05404418657398
193.29769786523585,159.88120589988054,149.34523762075577,144.83784035948617,145.03103116229988
188.7882411592417,145.34441853748632,135.9301291105103,133.3641631023867,137.01459776242822
184.04890654388578,140.80127840328723,131.94695904036593,127.81627439414747,130.24592124131948
187.7578227398262,137.97463535012514,125.7179382586272,121.75795661885921,124.31009613060397
192.89893727027115,135.10366390294527,121.82774724995944,118.30891766895681,116.10340218959993
191.049731745428,134.06341782902598,121.51131634543344,117.63077828527702,118.35962149314267
193.31321734428818,135.20724832641184,123.79418403139947,119.57006314291216,119.25183436744275
195.20758181996928,135.66502865514016,124.48293055676348,120.06664815842908,120.50311199301038
196.36700333813724,138.69751259485514,124.52309022827855,119.07980517283357,119.10499569707393
197.2308292331602,139.20129309744217,125.49501982150527,120.30378215168466,119.64113005150027
203.5313243704762,141.35416513141735,127.61269529321916,122.00409829181969,125.60254774486066
211.96697856034086,144.9586147836685,132.92479076530458,124.32618388738553,125.25573839150046
213.32838535928593,154.76756766196203,142.0774436706967,133.6600164596728,133.30416347586447
215.60380330597138,157.2800050864699,142.9475428260311,133.63382805263043,132.9661611087573
214.9720912118594,159.65587994182988,144.10065926289164,135.05924625881784,133.18032887780387
213.21585306913744,160.72958657322553,146.98639392814562,138.00362314084367,134.73306943731373
213.40337391897063,157.30861387730806,144.81022063376605,137.03284277865654,131.84839779079607
212.26869764522513,157.69908052997647,143.58621103713267,137.13132391981054,135.20355024924456
208.02163349036562,155.2610704587599,139.2838827718412,134.30189872075525,133.843191832831
203.94361965994426,148.03040228277433,134.1044369139217,128.56126943990557,127.56566936288148
201.83656754909404,142.1724305201258,125.59060474414477,119.07980517283357,118.3427226321923
198.15650380444242,136.48443134658254,122.24974437601087,115.12167476196652,114.0701538527936
196.0943650388761,135.09256086106296,117.64777940955791,111.57060544785082,110.04090148667449
197.6486782146544,132.27622613304328,116.50321883965266,109.73149046650191,106.30145812734649
200.59162494979694,134.5362404707371,118.6001686339442,110.30865786510141,107.20074626605917
203.0492551082126,135.94851966829208,121.40016474453401,112.92475370794483,108.34205093129813
204.74862636901864,137.3608386695422,123.60016181219181,115.69356075426151,111.15754585272202
204.94145505485218,137.2443077143821,124.27791436936813,118.33004690272035,116.61903789690601
202.82997806044352,139.34489585198304,126.05157674539419,120.88010589009261,121.10326172320876
206.15528128088303,141.1134295522577,126.65701717630967,121.51131634543344,122.00409829181969
209.0956718825141,143.40502083260543,127.47548783981962,122.18428704215611,123.06502346320826
210.00952359357422,145.89036979869508,130.5450113945378,125.44720004846661,126.3210196285638
209.74508337503408,146.4923206178399,130.5450113945378,126.43575443678897,126.3210196285638
206.92993983471797,145.34441853748632,128.69343417595164,123.62847568420473,125.09996003196804
203.35437049643167,139.84634424968,122.65398485169571,116.10340218959993,117.03845521878696
200.5691900566984,133.68619973654722,118.07201192492656,110.11357772772621,110.00454536063498
202.27703774773843,133.73481222179961,117.47765745025733,109.11003620199197,107.16809226630845
199.12307751739877,131.71180660821565,117.33712115098103,111.12605455067681,108.04165863221463
198.21705274773913,133.5440002396214,122.11879462228572,117.38824472663352,116.0
199.04019694524018,135.09256086106296,127.12198865656563,123.1665539016173,123.06502346320826
197.6486782146544,141.66156853571826,135.07405376311175,130.24976007655445,129.38701635017324
199.32385707686876,143.17821063276352,134.40610105199838,129.5569372901351,128.9961239727768
201.8539075668341,144.4506836259351,133.24038426843418,129.24782396620841,130.6981254647518
202.03960007879644,144.4749113168096,133.15029102484155,127.47548783981962,129.98846102635417
200.02499843769527,137.92751719653333,124.27791436936813,118.6086000254619,119.82069938036582
201.12185361118767,135.36986370680884,122.19656296312102,116.2497311824849,118.3427226321923
204.00490190189058,136.24243098242192,124.48293055676348,118.25819210524064,117.10678887237921
201.42740627829173,135.66502865514016,123.5677951571525,118.06777714516353,117.2092146548214
205.0,140.91131963046828,128.15615474880636,122.98373876248843,123.14625451064275
207.6174366473105,146.72763884149435,134.6291201783626,128.41339493993607,127.3184982632139
210.7225664232476,149.96666296213968,137.56816492197603,131.64345787011217,130.98091464026353
212.84031572989173,152.0690632574555,137.92751719653333,131.30879635424276,132.23085872821065
214.78593994952277,154.2886904474855,138.32208789632983,130.18832512940628,129.55307792561317
218.51544567833184,150.95032295427526,134.08206442324789,127.66362050325849,124.78781991845197
219.24643668712156,149.77316181479245,132.09844813622905,123.35720489699821,118.06777714516353
220.238507078122,147.4347313220328,131.03434664239754,118.35962149314267,112.0044641967453
221.19900542271884,151.34397906755325,131.94695904036593,119.81652640600127,112.04017136723775
222.39604313026794,149.30505684671232,131.06105447462264,119.81652640600127,115.0173899895142
217.5890622251036,147.82760229402356,132.7742444904131,124.45882853377658,123.25988804148737
219.53815158190613,151.2679741386127,136.35615130972272,128.00390619039717,126.57013865837392
219.98636321372285,154.5477272560163,140.40655255364686,130.86252328302402,126.66885963013956
217.59825366946308,153.0,136.97079980784227,128.39003076563228,126.01983970788092
218.3048327454067,151.71684151734772,135.66502865514016,127.56566936288148,124.90396310766124
217.07602354935472,148.94965592440957,134.2609399639374,123.62847568420473,120.26637102698326
215.74522010927612,140.91131963046828,126.08727136392476,116.55899793666725,114.35471131527551
211.62466774929618,138.2208377922808,122.38463955905577,113.77170122662314,111.36426715962351
213.23461257497573,139.20129309744217,124.48293055676348,115.12167476196652,111.16204388189342
215.20455385516357,138.80922159568507,124.08464852672147,113.95174417269794,109.22453936730518
213.59073013593076,140.089257261219,125.15989773086265,117.38824472663352,115.43396380615195
214.3571785595248,142.28492541376264,126.28935030318273,117.09824934643558,113.63538181394033
216.34232133357543,145.2618325645109,130.60245020672468,121.69634341261039,116.96580696938743
218.52459815773602,146.98639392814562,127.75758294520134,117.61377470347595,114.9826073804208
220.4654167891191,142.88806808127822,125.25174649480941,114.85643212288984,111.64676439557037
218.78985351245154,137.56816492197603,119.97082978791136,110.0272693471941,108.55873986004075
215.74522010927612,131.40015220691336,115.55085460523432,105.72133181151285,104.38869670610895
215.13948963405113,133.41664064126334,118.9663818059539,108.4665847162157,106.07544484940895
215.37873618349607,134.82581355215328,120.74767078498864,111.08555261599052,106.01886624558857
214.75800334329801,138.2244551445221,122.57650672131263,114.33722053644648,111.11255554616679
216.54098919142305,141.8238343861849,126.31706139710502,118.06777714516353,115.15641536623133
214.0023364358436,144.80331487918363,130.38404810405297,121.06196760337245,117.72000679578642
214.66718426438635,144.40221604947757,128.70508925446578,119.60351165413162,116.96580696938743
218.52459815773602,145.11374848717816,128.75169901791588,119.07980517283357,115.62439189029277
219.25555865245468,140.91131963046828,123.8587905640936,113.43720729989786,109.37092849564732
216.61486560252507,132.80060240827223,117.78370006074695,107.8702924812944,104.23531071570709
213.17832910500073,135.36986370680884,120.30793822520607,109.38464243210744,106.00471687618433
213.7217817631137,135.83077707206124,121.31364309095659,110.44002897500525,106.07544484940895
212.8497122384712,135.07405376311175,120.93386622447825,111.68258592994702,105.07616285342742
214.11212016137713,139.70325694127536,124.35433245367851,116.66190466471906,114.00438588054409
217.00691233230336,143.40502083260543,129.71121771072848,119.85407794480753,117.03845521878696
215.95601403989656,148.66068747318505,134.07833531186162,124.61540835707277,121.33424908079334
215.13251730038394,148.51935900750448,135.07405376311175,124.90396310766124,122.6906679417795
215.61539833694624,145.7737973711325,131.5750736271882,120.93386622447825,117.61377470347595
216.83173199511182,140.61649974309557,127.22421153223941,117.23907198540937,114.43775600735974
214.21951358361358,133.60014970051492,118.18629362155326,108.06016842481785,106.1178590059185
211.81123671797963,133.2066064427737,118.53269591129698,108.66922287382016,104.00480758118829
212.4241040936739,132.23085872821065,114.73883387938018,104.69479452198185,102.07840124139877
213.2650932525058,134.35028842544403,119.20151005754919,108.81176406988355,104.0768946500615
214.2545215392198,134.41726079637243,120.44085685513866,111.40017953306898,107.01868995647442
215.0348808914498,139.94641831786907,124.32618388738553,115.20850663036997,111.01801655587259
220.8438362282271,142.43595051811886,127.534309109353,116.29703349613007,112.16059914247963
225.14217730136662,141.01418368376991,130.0,118.86967653695369,115.2128465059344
223.6537502480117,129.40247292845683,114.76933388322858,106.36728820459794,104.38869670610895
227.771815640127,125.39936203984452,113.1591799192624,103.58571330062848,99.00505037623081
224.83104767802868,125.99206324209474,110.45361017187261,99.62429422585637,93.13431161500041
223.22186272854188,129.18978287774928,112.6454615153225,101.01980003939822,94.76286192385707
221.46105752479374,129.9576854210631,114.85643212288984,102.69371937952194,96.87620966986684
221.32555207205516,135.5912976558599,118.81077392223317,107.54068997360952,99.98499887483122
214.40149253211834,135.07405376311175,121.07848694132248,113.22543883774529,108.16653826391968
213.59073013593076,136.82105101189657,124.8118584109699,115.73245007343446,111.16204388189342
213.19005605327843,138.69751259485514,126.64912159190051,117.23907198540937,113.7453295744489
215.6687274502263,138.67948658687772,126.87395319765204,116.96580696938743,113.7453295744489
216.37467504308356,132.01893803541975,117.98728745080972,109.77249200050075,107.78682665335315
214.84180226389836,121.37956994486346,107.42439201596628,100.62305898749054,99.18165152889924
218.05045287731002,121.63058825805291,105.58882516630251,95.80187889597991,90.00555538409837
217.91053209975877,130.9083648969767,111.51681487560519,99.29753269845128,92.19544457292888
218.97945109073592,129.8345100502944,115.37764081484765,102.88342918079665,93.53608929178085
221.90313201935658,133.06013678032951,121.01652779682617,109.65856099730654,101.27191120937731
216.44860821913363,128.22246293064254,116.21101496846157,105.6882207249228,101.40019723846694
218.67327225795108,137.88763541376724,124.34226956268733,115.7410903698423,112.21853679316978
216.0208323287363,142.12670403551894,129.6919426949878,120.30378215168466,116.1077086157504
218.34147567514515,146.72763884149435,131.67383946707105,122.05326705991938,120.20815280171308
221.38202275704322,156.1089363233252,141.40014144264495,130.09611831257686,125.7179382586272
224.98444390668436,161.40012391568973,148.86235252742716,138.81282361511128,135.76818478568535
229.8173187555716,164.7118696390761,154.46682491719702,143.54441821262157,140.9432509913121
227.14973035423134,161.20794025109308,150.0133327407934,140.24621207005913,137.7534028617805
228.60008748904713,163.08586695357755,152.0526224699857,142.12670403551894,139.98928530426892
221.6325788326256,158.26875876179733,146.27713423498562,138.0507153186828,135.95955280891445
214.478437144623,145.98630072715727,138.0905500025255,130.0,127.47548783981962
211.62466774929618,135.82341477079717,127.00393694685216,119.64113005150027,123.00406497347964
205.30221625691235,126.24183141890805,116.06894502837527,110.81967334368028,118.53269591129698
207.46565980903924,126.08727136392476,114.12712210513327,106.38138934982942,110.86027241532469
200.5243127403757,119.40686747419514,110.42191811411355,102.04410811016969,105.94810050208545
203.364205306637,118.1905241548577,109.7679370308106,100.24470060806208,99.24716620639605
202.82997806044352,118.2285921425101,105.84894897919393,97.01546268507923,95.75489543621255
207.4825293850063,121.62236636408618,106.06601717798213,96.04686356149273,94.02127418834527
216.12265036316762,129.3213052826177,113.81124724736128,103.24727599312246,99.98499887483122
223.4390297150433,147.63468427168462,134.61797799699713,119.0,111.8257573191436
228.0021929719098,155.92626462530293,142.89856542317,126.19429464123962,117.74548823628021
224.50167037240502,158.8238017426859,143.4015341619468,127.20062892926276,118.59595271340417
227.6071176391459,162.82505949638096,147.12239802287073,133.4053971921676,125.29964086141668
226.0,164.12495239907915,146.50938536489735,137.0109484676316,133.33041663476493
220.10224896624752,158.21820375671064,142.42541907960108,134.6476884316994,133.6637572418193
223.14345161801185,160.31219541881399,144.80676779764127,137.38267721950973,139.48835076808385
223.37860237721964,160.52725625263767,147.02720836634285,138.84163640637487,139.16896205691842
219.14607000811125,163.40440630533806,151.6377261765686,141.89080308462562,139.17614738165446
215.14878572745886,170.8156901458411,155.43809056984713,142.21462653327893,136.0
213.60009363293827,175.76404638036757,158.4455742518547,143.13629868066312,137.23337786413333
213.9369065869655,180.6931099959265,163.71316379570703,148.33745312630927,140.91131963046828
214.24518664371436,181.22085972646747,165.55965692160635,151.0,142.21462653327893
218.15590755237412,183.84776310850236,168.66831356244717,155.46382215808282,149.8966310495336
216.11339616044165,179.84715733088473,167.14664220378464,154.17522498767434,149.91330828182
215.23243250030885,173.61163555476344,163.02760502442524,154.719100307622,149.60280746028798
216.33307652783935,162.5945878558078,156.11534197509224,148.6371420607918,147.05441169852742
207.01932276963907,147.70917371646217,142.22517358048822,138.45215780189199,145.16542288024377
199.45926902503177,134.40610105199838,125.67418191498204,120.70211265756701,126.81088281373961
208.65521800328887,130.61393493804556,118.66338946785567,111.00450441310929,113.3225485064645
209.0287061625747,121.24768039018313,107.56393447619885,98.73196037757987,96.87620966986684
213.04694318389082,121.91800523302537,106.45186705737011,96.88137075826292,91.13725912051558
223.6604569431083,119.85407794480753,107.33592129385204,97.082439194738,91.35097153287424
232.6413548791358,140.34600101178515,125.39936203984452,108.70602559196064,99.20181449953424
233.68354670365648,145.96232390586277,132.93607486307093,114.58621208504974,101.84301645179212
232.26062946612367,155.79473675320358,138.94603268895446,120.43255373859678,108.46197490364999
225.01999911119012,162.24672569885655,143.01048912579805,127.31457104353767,118.4736257569591
224.72205054244233,160.86329600005092,143.54441821262157,131.36970731489052,128.39003076563228
222.81157959136684,158.67261893597143,144.9413674559475,138.19189556555045,137.03284277865654
218.2292372712694,163.52675622050356,152.80052355931247,145.83552379307312,146.98639392814562
213.23461257497573,165.51737068960466,153.93829932800998,144.10065926289164,141.79210133149166
204.51894777746145,168.04761230080004,157.42934923323543,147.12239802287073,139.04315876734103
205.22183119736556,171.1286066091815,159.0125781188394,147.73286702694156,142.12670403551894
208.5209821576716,173.5885940953495,160.3277892319357,148.6371420607918,144.08677940741129
208.08171471804053,173.99425277864785,159.48040632002414,149.96666296213968,145.34441853748632
211.15160430363773,169.9235122047564,156.20499351813308,148.21605850919124,145.52319402761884
215.4738963308549,164.1584600317632,151.63442880823604,146.05478424207814,145.0
213.84573879317773,156.26259949200897,141.89080308462562,135.05924625881784,136.94524453225822
215.67104580819372,146.71059948074645,133.24038426843418,125.32358118087753,126.15070352558483
221.98423367437607,144.84474446799925,125.39936203984452,114.93476410555685,113.11056537742175
224.19857269840057,142.3411395205195,124.53112060846478,110.44002897500525,106.16967551989597
229.17242417009948,145.57815770231468,128.22636234409833,112.30761327710601,104.1393297462587
229.9652147608416,146.7310464761974,128.76334882255898,113.74093370462545,102.88342918079665
229.49074055394914,155.6181223379848,131.55227098001768,115.12167476196652,104.67568963231147
225.00888871331284,156.06408939919524,132.38202294873727,118.43141475132347,109.78615577567146
228.56071403458645,161.75598906995685,143.62799170078233,130.6330739131557,123.4908903522847
222.17335573826128,158.3729774930054,140.73023839957068,132.74034804836094,129.65338406690356
222.03603311174518,162.40997506310995,148.66068747318505,142.0211251891774,142.30249470757707
215.1278689523977,162.74212730574712,150.4460036026215,143.17821063276352,144.2497833620557
211.28653530218153,162.27445886522005,150.41608956491322,141.76741515595182,140.24621207005913
206.11889772653063,163.3431969810803,154.20765220960988,143.92359083902818,138.29316685939332
208.03124765284662,167.73789077009405,156.18578680533003,144.84474446799925,138.0507153186828
208.6911593719293,170.01764614298128,159.31415505221122,149.40214188558343,143.34922392534952
209.55428890862626,169.30741271426953,158.24032355881985,149.4590244849738,146.0
209.3895890439637,167.2602762164406,155.64703659241314,148.86235252742716,145.41664278891878
215.36248512682053,165.05150711217394,150.68510211696443,144.49913494550754,143.8923208513922
218.28879952943075,160.65490966665163,143.5687988387449,137.93114224133723,137.3644786689776
217.81643647805828,152.8201557386983,136.69308687713507,129.0658746532173,126.0634760745554
221.0271476538572,149.164338901763,133.843191832831,123.08127396155761,117.2092146548214
226.56566377101365,153.52198539622916,136.01470508735443,121.85236969382254,112.78741064498288
226.27637967759694,153.40469353966978,133.86933928274988,119.88327656516567,110.60289327137876
224.1428116179504,159.76545308670458,137.20787149431334,123.17467272130257,112.94689017409908
230.17601960239037,163.6154026979123,144.69277798148738,129.61867149450345,121.33424908079334
228.26519664635694,164.84234892769516,148.27339613025663,135.20724832641184,127.12198865656563
225.72992712531496,162.60381299342276,148.55302083767936,139.2300254973761,136.3084736911099
226.73773395709856,163.783393541592,148.55302083767936,140.90067423543437,140.0142849854971
220.79175709251467,167.53805537847214,152.74161188098023,144.80331487918363,146.32839779072276
209.87615395751848,167.86303941010956,156.348968656656,145.11374848717816,141.1523999087511
208.24024587000469,163.37686494727458,157.1146078504478,145.41320435228707,136.61625086350452
206.47518010647187,161.5239920259526,156.24659996300718,146.15402833996743,138.24615727028365
198.2826265712657,168.22009392459628,158.7765725792064,148.00675660252813,139.30183056945089
201.0198995124612,168.92897915988246,158.40454538932903,146.4923206178399,142.42541907960108
201.64572894063488,169.30741271426953,158.48343762046557,149.11069713471264,146.00342461736986
206.60348496576722,168.23792675850473,156.86937240902063,147.80054127099805,144.03124660989366
212.92486937884922,164.12799883018133,152.2005256232711,145.8800877433243,143.50261321662404
214.46211786700232,160.1030917877603,146.1642911247477,139.60659010233005,137.71347065556077
217.7200036744442,154.82893786369524,137.87675656179326,130.86252328302402,129.46814279968643
219.52904135899652,153.6522046701576,139.84634424968,131.40015220691336,126.00396819148197
222.24535990656813,149.03690818049066,132.8834075421006,123.08127396155761,117.27318534089538
224.7420743875076,152.16109883935513,134.03357788255897,120.5404496424333,110.81967334368028
223.40322289528413,151.6443206981389,130.41855696180662,119.01260437449471,109.4440496326776
221.5784285529618,151.74320413119,131.03434664239754,120.7683733433551,113.03096920755833
215.05813167606567,150.07331541616585,131.01526628603247,123.69316876852982,119.85407794480753
213.00234740490538,153.44380078712857,141.73566946961517,135.55810562264435,135.14806694880988
208.02163349036562,157.00318468107582,148.8086019019062,141.85203558638133,138.74076545846214
197.02284131541703,154.98709623707387,145.96232390586277,139.2838827718412,134.97407158413796
194.31160541768986,155.79473675320358,148.35430563350698,140.4563989286355,135.79396157414365
194.61243536834948,160.86018774078315,153.4177303964571,143.58969322343438,139.16896205691842
194.3733520830466,165.0242406436097,156.3873396410336,146.75830470538966,141.28694207179942
194.36563482261982,167.94344286098223,157.8131806916013,148.12494725737457,145.00344823486094
202.07176942858692,168.15469068687915,157.19096666157378,147.36349615830918,144.08677940741129
205.05608988762074,167.94344286098223,155.95512174981621,148.4082207965583,145.67429423202984
208.568933448872,163.783393541592,151.85519418182574,145.1240848377691,142.55525244620065
211.96697856034086,162.16349774224778,149.64624953536256,144.2809758769326,140.91131963046828
214.40615662802222,159.24823389915505,143.40502083260543,136.36715146984628,134.8369385591352
215.7127719909046,154.0519392932137,139.7855500400524,133.09019498069722,130.24592124131948
220.05681084665386,154.76756766196203,138.92443989449805,130.41855696180662,126.00396819148197
222.6858774148015,154.9322432549145,138.23530663329106,129.1200991325518,121.41251994749142
222.80484734403782,155.05160431288675,137.20058308913997,128.39003076563228,121.80722474467596
219.20310216782974,153.57408635573907,138.06158046321215,129.98846102635417,125.4830665866913
217.55918734909818,155.97435686676192,143.65583872575453,136.40014662748717,134.30189872075525
213.9369065869655,156.84705926475002,146.86047800548656,140.42791745233566,139.8070098385628
201.43485299222675,157.4325252290644,148.92279879185725,142.44297104455524,137.71347065556077
195.1665955024066,160.0,149.83324063771698,142.1724305201258,135.6244815658294
196.1479033790573,160.80111939908875,151.16877984557524,139.97856978837868,133.73481222179961
196.0025510038071,162.8066337714775,154.02921800749363,142.86357128393507,139.29106216839614
198.65799757371965,166.01204775557707,156.7322557739791,146.696966567138,143.01398533010678
207.96393918177256,163.76812876747417,153.70751445521458,146.5127980757995,143.0873858870865
214.56001491424257,160.17802595861892,149.89329538041386,144.25671561490648,141.28694207179942
217.04377438664304,157.54364474646383,144.83784035948617,138.1774221788784,136.2974687952788
216.8985938174796,151.47607071745688,137.41906709041507,130.6981254647518,129.0620006043607
221.43622106602163,151.81897114655993,138.19189556555045,129.0310040261642,123.10158406779338
220.43593173527768,152.0690632574555,134.8332303254654,124.31009613060397,114.85643212288984
216.18973148602595,147.92227688891217,128.79829191413992,118.90332207301863,113.44161493913951
211.9929244102265,147.5127113166862,131.60927019021113,124.04031602668546,121.2023102090055
208.06249061279644,150.4460036026215,140.54536634126364,134.48048185517482,133.37541002748594
197.91412279066898,152.8953890737062,145.98972566588375,138.82723075823418,134.08206442324789
181.72781845386248,153.44705927452634,147.59742545180114,138.7515765676196,132.6386067478093
169.0562036720333,154.69324484281788,144.55794685869054,135.14806694880988,132.24220203853233
174.64249196572982,147.6651617681029,146.54009690183776,138.49548729110273,128.76334882255898
177.53872816937718,157.09869509324386,148.7615541731129,139.26234236145822,132.00378782444085
187.0855419320264,160.12495120998477,152.12166183683374,143.13629868066312,139.17614738165446
200.68383093812017,159.21055241409096,149.91330828182,142.89856542317,141.42842712835352
206.8912757948,156.54072952429985,145.60219778561037,140.51334456200237,139.8070098385628
211.96697856034086,154.35349040433132,142.9405470816451,136.82470537150812,134.6291201783626
215.8008341040414,155.04837954651444,139.17614738165446,132.09844813622905,130.31116606031887
220.05681084665386,154.50889942006577,138.3979768638256,129.634100452003,124.00403219250575
226.53035116734358,157.49285698088025,139.29106216839614,128.39003076563228,119.82069938036582
220.29298672449835,150.74813431681335,132.74034804836094,122.06555615733703,114.6298390472568
215.55741694499866,147.32277488562318,131.7269904006009,123.36936410632909,118.27087553578015
210.01190442448734,149.80320423809366,140.54536634126364,134.2013412749664,134.3726162579266
200.9975124224178,150.08331019803634,144.53373308677806,140.13208055259867,137.6154061142865
185.6906028855526,152.41062955056645,146.696966567138,140.24621207005913,135.6244815658294
173.78722622793657,154.77725931156684,147.07821048680188,140.03570973148243,136.1800279042415
171.04970037974343,155.6181223379848,145.7737973711325,137.10215169719257,134.23859355639868
184.83506160899236,157.4357011608231,149.48578527739687,140.81193131265547,136.03308421115798
193.13207915827965,158.76082640248507,149.91330828182,142.0211251891774,139.29106216839614
208.806130178211,157.87653403846943,149.04026301640775,143.68368035375485,141.69333082400175
214.41082062246764,156.97770542341354,141.4814475470194,135.29966740535616,135.20355024924456
219.4766502386985,156.18578680533003,141.03900169811186,133.73481222179961,131.54847015454038
224.32342722060932,157.8131806916013,140.7693148381422,132.19682295728592,128.01562404644207
225.84286572747877,157.00318468107582,139.0898989862312,129.75746606650424,123.10158406779338
219.76350925483513,153.40469353966978,134.18271125595876,126.37246535539299,121.01652779682617
213.17832910500073,151.47607071745688,136.97079980784227,130.41855696180662,130.034610777285
207.9663434308542,154.50889942006577,148.97650821522163,142.86357128393507,142.12670403551894
193.19679086361657,156.4736399525492,152.50573759698355,143.68020044529447,136.82470537150812
178.46568297574746,157.30543537970962,149.164338901763,141.15594213493105,132.6386067478093
164.7118696390761,155.04837954651444,146.18481453283715,137.87313008704777,132.6386067478093
168.5734261382855,155.3962676514465,145.23085071705668,135.82341477079717,130.38404810405297
187.2431574183687,158.14550262337528,150.41608956491322,143.56183336806478,139.00359707575916
203.2732151563506,157.42934923323543,148.94629904767692,143.26548781894402,142.28492541376264
214.44113411377026,155.9134375222354,142.67795905464865,136.33048081775402,135.29966740535616
221.43622106602163,157.54364474646383,141.315250415516,133.00375934536586,129.0620006043607
223.14345161801185,158.09174551506476,140.7693148381422,133.18032887780387,129.0620006043607
219.02054698132775,158.68522300453813,142.24275025462634,135.79396157414365,135.1332675546625
212.00235847744713,158.09174551506476,149.56269588369955,143.17821063276352,140.03213916812098
197.6866206904251,160.60510577189007,155.2610704587599,145.7737973711325,137.44089638822936
179.2344832893492,161.89502771858065,151.92103211866353,145.13442045221387,141.50971698084905
185.3672031401456,160.58953888718904,151.7003625572464,142.61837188805654,137.3644786689776
201.0198995124612,159.84992962150469,152.46311029229332,144.734239211045,144.01388821915754
211.83484132691675,157.95252451290546,145.3994497926316,140.07141035914503,140.05713120009278
214.21951358361358,157.09869509324386,143.7358688706476,137.93114224133723,137.09121051329294
210.3188056261256,156.41611170208776,147.12239802287073,141.8767070381886,139.0898989862312
198.70832896484234,155.72411502397438,147.6279106402309,141.59802258506295,137.01459776242822
198.92712233378333,155.5538491969903,146.8945199794737,142.21462653327893,141.01418368376991
205.97572672526246,154.69324484281788,142.44297104455524,138.6001443000692,139.17614738165446
205.44829033116824,153.68148880070103,145.8389522727039,140.57738082636197,138.1774221788784
197.7321420508057,154.69324484281788,145.96232390586277,141.41074923781431,137.00364958642524
205.22183119736556,153.4959282847594,142.80406156688963,138.75518008348374,139.12943613772032
207.3957569479183,152.81688388394784,141.7391971192161,137.6117727521886,137.17871555019022
200.66140635408692,152.97712247261026,145.7737973711325,139.6352391053204,136.03308421115798
194.74342094150447,152.55490814785344,143.7810835958611,139.26952286842948,138.05795884337854
204.15925156602626,152.0131573252789,139.84634424968,136.31214179228496,137.03284277865654
